OBJECT_ID,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE
137283,RIVER,2001,2452129.5,220,1000,9,Miscellaneous,2452129.5,220,1220,0.4,B,40.48583333,-123.5847222
29420,CANNON BALL RIDGE,2008,2454685.5,220,1725,1,Lightning,2454687.5,222,931,0.1,A,45.3425,-116.4444444
26302,PINE CREEK,2007,2454320.5,220,1445,1,Lightning,2454320.5,220,2045,109.5,D,30.26666667,-84.66333333
1622582,,2012,2456146.5,220,539,9,Miscellaneous,2456146.5,220,826,0.1,A,43.1022,-75.6327
1590724,,2012,2456146.5,220,1645,5,Debris Burning,2456146.5,220,1730,0.1,A,41.05308,-99.02063
542844,,2001,2452129.5,220,,7,Arson,,,,0.25,A,39.96972,-74.13722
268006,TAKE TWO,2006,2453955.5,220,147,9,Miscellaneous,2453955.5,220,400,0.6,B,43.2494,-100.8364
1134667,RIVERDALE                ,2006,2453955.5,220,,2,Equipment Use,,,,0.3,B,33.51888888,-116.7969444
1591026,,2012,2456146.5,220,1507,1,Lightning,2456146.5,220,1602,2,B,41.70675,-101.4519
229816,HUMCOASST2,1992,2448841.5,220,805,6,Railroad,2448841.5,220,1000,0.2,A,40.9499,-117.4843
1264240,,2002,2452494.5,220,1530,9,Miscellaneous,2452494.5,220,1530,1,B,37.582,-83.722
340474,SILVIES RIVER FIRE,2008,2454685.5,220,1726,1,Lightning,2454692.5,227,1800,4040,F,43.7294,-119.196
1031825,HODGES WAY,1999,2451398.5,220,,5,Debris Burning,,,,1,B,36.1333,-78.35
713271,GALESVILLE,1996,2450302.5,220,,2,Equipment Use,2450302.5,220,,0.01,A,42.84996,-123.18804
178179,FLORA,1997,2450668.5,220,2103,9,Miscellaneous,2450668.5,220,2136,0.5,B,48.8542,-99.8971
169150,EILER,2004,2453224.5,220,1330,4,Campfire,2453224.5,220,1415,0.01,A,40.7575,-121.5069444
1559447,JA RANCH - HALLS CREEK FIRE,2011,2455781.5,220,,1,Lightning,,,,250,D,34.825535,-101.027527
384461,,2007,2454320.5,220,,7,Arson,,,,1,B,35.90031,-92.06118
244984,NODOUBT,1997,2450668.5,220,900,1,Lightning,2450709.5,261,1500,1.5,B,48.97485,-121.36708
1579458,NORTH MYRTLE RD,2012,2456146.5,220,1005,13,Missing/Undefined,2456149.5,223,1000,0.1,A,43.1142,-123.1428
343288,BOW STAFF,2005,2453591.5,221,1600,1,Lightning,2453593.5,223,1820,65,C,44.511508,-117.6341
588454,,2009,2455052.5,221,,5,Debris Burning,,,,4,B,34.37764,-80.86084
378037,,2004,2453225.5,221,,13,Missing/Undefined,,,,0.4,B,61.83333002,-147.3333
1604814,HY 49  / QUARRY ROAD TRAI,2012,2456147.5,221,954,7,Arson,,,,0.1,A,38.91229,-121.035862
1276521,,2002,2452495.5,221,2213,7,Arson,2452495.5,221,2213,0.00034,A,39.87583333,-77.51916667
136945,BRATTAINRANCH,2001,2452130.5,221,1203,1,Lightning,2452130.5,221,1600,0.1,A,42.84944444,-121.0169444
141163,CANYON,2001,2452130.5,221,1207,1,Lightning,2452130.5,221,1800,210,D,41.51888889,-120.2219444
902924,,1999,2451399.5,221,,8,Children,,,,5,B,34.1497,-95.2175
133782,WALDO CANYON,2000,2451764.5,221,1400,1,Lightning,2451765.5,222,1400,8,B,38.89,-105.0438889
215313,UNNAMED FIRE 0441,1999,2451399.5,221,1504,11,Powerline,2451399.5,221,1504,0.1,A,35.202844,-119.581833
331381,WELL,2005,2453591.5,221,1340,1,Lightning,2453591.5,221,1530,0.8,B,45.0797,-105.0692
32991,653,2008,2454686.5,221,1005,1,Lightning,2454686.5,221,1723,0.1,A,44.44333333,-120.1897222
1178759,MUFFLER,2010,2455417.5,221,857,2,Equipment Use,2455417.5,221,945,0.1,A,32.8416667,-116.683056
1646247,ELMO,2013,2456513.5,221,1225,2,Equipment Use,2456514.5,222,1700,0.1,A,47.8347,-114.3361
457329,,2008,2454686.5,221,,1,Lightning,,,,0.4,B,33.77113831,-82.66051622
127046,HORSETRAP,2000,2451764.5,221,1610,1,Lightning,2451765.5,222,1209,0.1,A,35.40694444,-112.0736111
1564612,HOT SPRINGS,2012,2456147.5,221,800,1,Lightning,2456178.5,252,1430,3660,F,45.74472222,-115.0027778
341321,QUARTZ,2001,2452130.5,221,1920,1,Lightning,2452178.5,269,1800,6162.3,G,42.2176,-122.9925
1179630,CAMP LOST,2010,2455417.5,221,1600,4,Campfire,2455417.5,221,1640,0.01,A,47.9083333,-113.790556
11933,WHEAT STAND,2006,2453956.5,221,755,1,Lightning,2453956.5,221,1418,0.1,A,37.58,-113.5208333
11710,HIGH MOUNTAIN,2006,2453956.5,221,655,1,Lightning,2453958.5,223,1000,0.25,A,46.14472222,-114.3980556
1783429,4924 OLD MCMAHAN RD.,2014,2456878.5,221,,9,Miscellaneous,,,,3,B,29.872504,-97.543659
432667,,2004,2453225.5,221,,8,Children,,,,1.87,B,32.10997762,-81.29695682
235216,NORTHCREEK,1998,2451034.5,221,1640,1,Lightning,2451036.5,223,1830,0.1,A,37.2111,-113.1563
13941,POVERTY FLAT,2006,2453956.5,221,1836,1,Lightning,2453979.5,244,1600,30,C,44.83,-115.7083333
1815279,,2015,2457243.5,221,1728,3,Smoking,2457243.5,221,1749,0.1,A,41.7604,-74.5312
204225,MAIZE,1993,2449208.5,221,2034,5,Debris Burning,2449208.5,221,2102,3,B,33.1501,-111.799
213052,BLACK,1998,2451034.5,221,815,1,Lightning,2451034.5,221,1100,0.1,A,34.4506,-113.3699
63301,,1994,2449573.5,221,1600,1,Lightning,2449574.5,222,800,0.1,A,47.095,-113.0033333
1606952,,2012,2456147.5,221,1246,9,Miscellaneous,2456147.5,221,,0.5,B,35.13917,-93.67092
914423,,1999,2451399.5,221,,5,Debris Burning,,,,5,B,33.3772,-80.1592
1100002,SHELTON                  ,2003,2452860.5,221,,2,Equipment Use,,,,1,B,38.41,-121.96
138073,OR-BFZ-2314,2001,2452130.5,221,1745,1,Lightning,2452133.5,224,1015,2,B,43.84,-119.2866667
751591,ROSS WILLIAMS,1998,2451034.5,221,,1,Lightning,,,,0.5,B,43.40963,-103.95993
378039,,2004,2453225.5,221,,13,Missing/Undefined,,,,2,B,59.39999999,-136.0667
1731663,RL 327,2014,2456878.5,221,1300,7,Arson,2456878.5,221,1320,0.1,A,48.0317,-94.9075
1606957,,2012,2456147.5,221,1835,1,Lightning,2456147.5,221,2030,1,B,35.2871,-93.77218
714456,BOWDOIN COL.GR.WEST,1993,2449208.5,221,1630,1,Lightning,2449208.5,221,2000,0.1,A,45.4500004,-69.38333037
388432,,2005,2453591.5,221,,1,Lightning,,,,46,C,33.57410998,-92.54193
634792,,2006,2453956.5,221,,6,Railroad,,,,15,C,31.25699998,-98.48358997
14583,CLEAR,2006,2453956.5,221,735,1,Lightning,2453957.5,222,1800,14,C,41.73166667,-123.4838889
10448,OR-MAF-120,2006,2453956.5,221,1127,1,Lightning,2453956.5,221,1230,0.75,B,44.55277778,-119.2394444
1813552,15-17885,2015,2457243.5,221,,2,Equipment Use,,,,0.25,A,32.46102,-94.66104
1798579,ADAMS GRADE,2015,2457244.5,222,1917,1,Lightning,2457280.5,258,1200,0.1,A,46.2581,-116.0056
1102140,MATTOS                   ,1992,2448843.5,222,,9,Miscellaneous,,,,0.1,A,37.88888888,-121.8669444
464846,,1993,2449209.5,222,,13,Missing/Undefined,,,,0.2,A,44.613048,-115.910042
1638632,569,2013,2456514.5,222,1927,1,Lightning,2456515.5,223,1134,0.1,A,44.50361111,-120.1683333
1656931,BEAR CANYON,2013,2456514.5,222,1120,1,Lightning,2456560.5,268,1200,24,C,46.7025,-120.9398
756505,FALSE ALARM MM 100,2003,2452861.5,222,,13,Missing/Undefined,2452861.5,222,,0.1,A,38.13994,-112.619
1062985,WELLMAN,2005,2453592.5,222,831,1,Lightning,2453592.5,222,1700,0.1,A,33.79444444,-116.6861111
223779,SANDHOLLOW,1997,2450670.5,222,1447,1,Lightning,2450670.5,222,2200,620,E,43.9616,-116.6079
215320,MELONES 8,1999,2451400.5,222,1440,11,Powerline,2451400.5,222,1452,0.1,A,38.0113,-120.571111
25088,HOGBACK RIDGE,2007,2454322.5,222,1040,1,Lightning,2454323.5,223,1200,0.25,A,46.45333333,-113.6822222
768157,,1992,2448843.5,222,,8,Children,,,,3,B,47.56737,-117.65838
69227,CAT,1994,2449574.5,222,2300,4,Campfire,2449575.5,223,330,1,B,34.2,-117.67
759222,TWELVE MILE CREEK,1995,2449939.5,222,,1,Lightning,2449939.5,222,,0.1,A,44.88597,-119.11619
1780152,JERMERY TANK,2014,2456879.5,222,1800,9,Miscellaneous,2456880.5,223,800,0.01,A,40.765229,-111.600087
1106876,ROSSI 3                  ,2007,2454322.5,222,,9,Miscellaneous,,,,1,B,38.51388888,-122.415
100254,COMO TRAIL,1997,2450670.5,222,1130,4,Campfire,2450670.5,222,1330,0.1,A,45.97666667,-114.2383333
593025,,2006,2453957.5,222,,11,Powerline,,,,20,C,44.1171,-99.77819998
756486,CEDAR CANYON,1994,2449574.5,222,,13,Missing/Undefined,,,,0.1,A,37.65589,-112.9682
267591,DOG EAR,2005,2453592.5,222,300,7,Arson,2453592.5,222,745,20,C,43.5583,-101.2083
555558,,1999,2451400.5,222,,6,Railroad,,,,0.25,A,40.35528,-74.44611
1807379,HORSE,2015,2457244.5,222,1800,1,Lightning,2457244.5,222,2015,1.8,B,46.10412033,-115.8615383
1262086,FY2003-SCREVEN-011,2002,2452496.5,222,1240,5,Debris Burning,2452496.5,222,1240,7.62,B,32.69821094,-81.61770987
1485999,AIRPORT,2011,2455783.5,222,1215,2,Equipment Use,2455784.5,223,900,0.5,B,40.484748,-111.42114
1454720,SADDLE ,2011,2455783.5,222,1439,1,Lightning,2455845.5,284,1600,32670,G,45.51666667,-114.5108333
866380,,2002,2452496.5,222,,1,Lightning,,,,131,D,33.7328,-94.4244
881283,,1999,2451400.5,222,,5,Debris Burning,,,,2,B,32.3719,-81.325
634530,,2006,2453957.5,222,,9,Miscellaneous,,,,1,B,26.40613999,-98.97037002
1559567,SH 115 #1,2011,2455783.5,222,,9,Miscellaneous,,,,1,B,31.716486,-103.149948
1850494,LOMBARDY,2015,2457244.5,222,,9,Miscellaneous,,,,0.25,A,32.8663811,-96.87926879
29423,BALDY #3,2008,2454687.5,222,1221,1,Lightning,2454688.5,223,1722,0.1,A,47.60472222,-114.8244444
1213764,MINA,2009,2455053.5,222,1313,1,Lightning,2455053.5,222,2113,1,B,39.8472,-123.2539
341791,FLAKE2,2001,2452131.5,222,1756,1,Lightning,2452132.5,223,931,0.1,A,43.6351,-120.3653
302362,BRONCO,2004,2453226.5,222,1615,1,Lightning,2453226.5,222,2000,2,B,33.3839,-110.1356
1813759,I90 MILE MARKER 220,2015,2457244.5,222,,2,Equipment Use,,,,0.1,A,43.9082,-100.1766
759317,TABLE TWO,2001,2452131.5,222,,1,Lightning,2452131.5,222,,2,B,42.5674,-121.37592
1649138,UPPER WS MEADOWS,2013,2456514.5,222,1756,1,Lightning,2456514.5,222,2301,0.1,A,44.9806,-121.6992
1638028,TROUT,2013,2456514.5,222,1032,1,Lightning,2456516.5,224,1200,0.5,B,44.36166667,-107.3744444
1603717,,2012,2456148.5,222,1428,5,Debris Burning,,,,0.8,B,32.66389,-93.71784
2096,PLOWBOY,2005,2453592.5,222,331,1,Lightning,2453593.5,223,600,0.3,B,48.79222222,-116.9236111
125734,GRANITE,2000,2451765.5,222,800,1,Lightning,2451767.5,224,1400,0.1,A,35.26833333,-111.6
857586,,2002,2452496.5,222,,7,Arson,,,,10,C,32.5189,-85.43
1100622,GOOSE                    ,2003,2452861.5,222,,2,Equipment Use,,,,3,B,37.07888888,-121.5180556
1855466,,2015,2457244.5,222,1400,13,Missing/Undefined,2457244.5,222,1600,13.28,C,32.795,-91.51
92444,WRONG RIDGE,1996,2450304.5,222,1445,1,Lightning,2450304.5,222,2100,0.3,B,44.99,-118.3297222
1211697,109,2010,2455418.5,222,2315,7,Arson,2455419.5,223,115,1,B,47.9767,-99.0242
1846152,NA,2015,2457244.5,222,1512,9,Miscellaneous,2457244.5,222,1534,0.1,A,43.2988,-76.0223
99111,UPPER WASH CREEK,1997,2450670.5,222,1534,1,Lightning,2450670.5,222,1930,0.1,A,44.01666667,-115.95
313599,UNNAMED FIRE 1779,2007,2454322.5,222,1145,2,Equipment Use,2454322.5,222,1412,0.5,B,38.059853,-120.550253
51516,,1992,2448844.5,223,1000,4,Campfire,2448844.5,223,1100,0.1,A,44.74833333,-122.1416667
1722632,HAT CREEK,2014,2456880.5,223,2001,1,Lightning,2456882.5,225,1935,0.25,A,45.30361111,-116.2955556
65517,,1994,2449575.5,223,1325,1,Lightning,2449575.5,223,1530,0.1,A,34.76,-111.4366667
1214854,MISSIONARY,2010,2455419.5,223,1629,7,Arson,2455421.5,225,1720,5,B,32.8103,-114.5892
1064343,VALENTINE,2004,2453227.5,223,1623,1,Lightning,2453227.5,223,2130,0.1,A,35.493,-113.6586
1090264,TRAVERS                  ,1996,2450305.5,223,,2,Equipment Use,,,,1,B,36.37805555,-119.305
204233,GIANT,1993,2449210.5,223,922,5,Debris Burning,2449210.5,223,1000,1,B,33.1351,-111.7307
317426,UNNAMED FIRE 2649,2007,2454323.5,223,556,7,Arson,2454323.5,223,556,0.1,A,33.925061,-116.438242
761189,,1994,2449575.5,223,,9,Miscellaneous,,,,2,B,48.0886,-122.04013
319114,FORBESTOWN,2002,2452497.5,223,922,9,Miscellaneous,2452497.5,223,1300,0.3,B,39.520111,-121.267839
1196473,,2010,2455419.5,223,,8,Children,,,,0.25,A,39.5724,-74.3697
186944,TWIN8010RD,1995,2449940.5,223,2030,1,Lightning,2449940.5,223,2104,0.1,A,35.85,-108.9506
61705,,1994,2449575.5,223,1050,1,Lightning,2449576.5,224,1247,0.2,A,48.885,-116.1966667
759302,RACOON DRIVE,2003,2452862.5,223,,2,Equipment Use,2452862.5,223,,0.01,A,43.51726,-123.35401
462814,,2000,2451766.5,223,,13,Missing/Undefined,,,,0.1,A,47.799994,-116.698383
669529,,2006,2453958.5,223,,2,Equipment Use,,,,0.13,A,44.10954,-90.50981
389987,,2005,2453593.5,223,,2,Equipment Use,,,,5,B,35.88007998,-92.14915997
1632941,TIDEWATER,2012,2456149.5,223,,1,Lightning,,,,0.01,A,32.398596,-94.871792
1349283,,2002,2452497.5,223,1945,1,Lightning,2452497.5,223,1945,1.03,B,43.55134722,-73.59582458
1460959,LITTLE DOMINIC,2011,2455784.5,223,1315,9,Miscellaneous,2455784.5,223,1836,0.1,A,46.31666667,-113.9194444
188389,MILLER HT.,1995,2449940.5,223,1358,11,Powerline,2449940.5,223,1405,0.1,A,44.7665,-121.2678
1116232,LOWER                    ,2007,2454323.5,223,,2,Equipment Use,,,,2.5,B,39.19611111,-121.0330556
330881,DEBRA,2008,2454688.5,223,2110,1,Lightning,2454688.5,223,2135,0.1,A,47.9239,-108.3653
1421038,,1993,2449210.5,223,1615,9,Miscellaneous,2449210.5,223,1640,0.01,A,31.9268,-82.881
953680,,1993,2449210.5,223,,1,Lightning,,,,0.2,A,27.06,-82.33
990129,,2002,2452497.5,223,,6,Railroad,,,,0.1,A,27.6103,-81.4403
463233,,2000,2451766.5,223,,13,Missing/Undefined,,,,0.25,A,48.286628,-116.35053
612292,,1998,2451036.5,223,,5,Debris Burning,,,,1,B,33.08958,-94.72708
1636698,KRUEGER ROCK,2013,2456515.5,223,1400,1,Lightning,2456516.5,224,1800,0.25,A,43.76305556,-122.5969444
1214207,ONE BALE,2010,2455419.5,223,2002,1,Lightning,2455420.5,224,15,1,B,48.0831,-108.366
81251,CHIPMUNK 2,1995,2449940.5,223,1305,7,Arson,2449940.5,223,1600,0.1,A,37.38333333,-119.5066667
1738532,FRANCIS CR.,2014,2456880.5,223,1946,1,Lightning,2456880.5,223,2030,0.01,A,43.02222,-122.85278
10352,HIDDEN,2006,2453958.5,223,1500,1,Lightning,2453959.5,224,1159,0.1,A,44.86305556,-118.9425
139446,5 MILES EAST,2001,2452133.5,224,1534,1,Lightning,2452133.5,224,1900,0.5,B,41.90833333,-115.3475
1872478,PURDON,2009,2455055.5,224,1256,13,Missing/Undefined,2455055.5,224,1329,1.31,B,39.335201,-121.055325
1650258,TONIGUT,2013,2456516.5,224,1036,1,Lightning,2456517.5,225,1042,0.1,A,40.38369,-110.65393
141260,SUNRISE,2001,2452133.5,224,1540,1,Lightning,2452133.5,224,2016,4,B,39.53333333,-120.025
957385,,1998,2451037.5,224,,1,Lightning,,,,2,B,30.24,-85.36
544992,,2002,2452498.5,224,,3,Smoking,,,,0.25,A,39.37917,-74.53333
232789,NORTH,1999,2451402.5,224,1051,1,Lightning,2451402.5,224,1306,0.1,A,43.384,-120.3019
219744,LITTLE JIM,1992,2448845.5,224,1414,1,Lightning,2448846.5,225,2000,0.1,A,39.7833,-108.2673
378046,,2004,2453228.5,224,,2,Equipment Use,,,,0.1,A,59.85,-151.0667
1851584,DAVID OPP,2015,2457246.5,224,,9,Miscellaneous,,,,10,C,45.7673,-99.51
1065015,BLACK ROCK,2000,2451767.5,224,1600,4,Campfire,2451767.5,224,2200,8,B,44.9615,-120.4978
192246,CABAZON #5,1996,2450306.5,224,2200,9,Miscellaneous,2450307.5,225,1,0.2,A,33.7,-116.1925
1454977,424,2011,2455785.5,224,600,4,Campfire,2455785.5,224,1000,0.1,A,47.53444444,-115.9477778
764578,,1994,2449576.5,224,,8,Children,,,,0.2,A,47.51424,-122.71874
61510,,1994,2449576.5,224,1207,1,Lightning,2449577.5,225,1530,0.1,A,48.01333333,-116.1516667
1807889,MASON SPRING,2015,2457246.5,224,708,1,Lightning,2457331.5,309,1011,9211,G,44.237,-118.9927
613514,,1999,2451402.5,224,,5,Debris Burning,,,,3,B,32.11458,-94.53125
511341,,2000,2451767.5,224,,1,Lightning,,,,0.1,A,47.4863,-114.7695
214549,UNNAMED FIRE 0931,1998,2451037.5,224,1341,1,Lightning,2451037.5,224,1341,10,C,35.38535,-118.425642
45144,,1992,2448845.5,224,1815,1,Lightning,2448845.5,224,2300,10,C,33.58333333,-111.5666667
1727643,INCIDENT 897,2014,2456881.5,224,1524,1,Lightning,2456881.5,224,1813,0.1,A,45.77138889,-116.9058333
298769,ANTELOPE,2000,2451767.5,224,2000,1,Lightning,2451767.5,224,2145,2,B,35.85,-110.4007
124718,GROUSE,2000,2451767.5,224,815,1,Lightning,2451767.5,224,2000,0.1,A,45.59027778,-116.0025
1083901,DELTA                    ,2004,2453228.5,224,,2,Equipment Use,,,,4,B,38.19888888,-120.9730556
1475188,10459,2011,2455785.5,224,1710,1,Lightning,2455785.5,224,1710,30,C,34.371,-95.76166668
373344,FLORIDA,2008,2454689.5,224,1145,1,Lightning,2454689.5,224,1745,0.1,A,48.465,-117.6566667
131275,BLOOM,2000,2451767.5,224,1452,1,Lightning,2451768.5,225,1030,0.1,A,45.23916667,-105.8433333
398682,,2007,2454324.5,224,,1,Lightning,,,,30,C,30.53944,-85.57889
772483,TURKEY RUN,2006,2453959.5,224,,9,Miscellaneous,2453959.5,224,,0.25,A,43.8435,-123.08483
323957,GOMER,2007,2454325.5,225,1411,1,Lightning,2454325.5,225,1615,0.1,A,40.0719,-108.2314
47967,BOLESI,1992,2448846.5,225,1710,1,Lightning,2448846.5,225,1800,0.1,A,41.755,-120.9533333
1075242,WALNUT                   ,2003,2452864.5,225,,7,Arson,,,,2,B,36.98888888,-120.1930556
759100,COTTONWOOD CREEK,2001,2452134.5,225,,1,Lightning,2452146.5,237,,250,D,44.71188,-119.42677
239867,TRAIL,1995,2449942.5,225,1800,1,Lightning,2449943.5,226,1730,0.1,A,35.78728,-106.29067
1108059,,2007,2454325.5,225,,9,Miscellaneous,,,,1,B,39.34888888,-121.5388889
30821,GROUSE MTN,2008,2454690.5,225,1246,1,Lightning,2454693.5,228,920,4.25,B,48.49277778,-116.2036111
1415572,,1993,2449212.5,225,2200,8,Children,2449213.5,226,200,0.08,A,31.1042,-83.1968
1084630,ACORN 2                  ,2008,2454690.5,225,,4,Campfire,,,,0.1,A,38.17611111,-120.7961111
1864020,,2010,2455421.5,225,,13,Missing/Undefined,,,,0.2,A,21.3480415,-157.727951
290844,EXENDINE-0901,2009,2455056.5,225,1333,7,Arson,2455056.5,225,1800,2,B,35.2919,-98.3044
1244328,FY2001-COOK-003,2000,2451768.5,225,1427,5,Debris Burning,2451768.5,225,1427,0.99,B,31.1899,-83.396
129340,TRIMBLE POINT,2000,2451768.5,225,1000,1,Lightning,2451768.5,225,1300,0.1,A,37.58805556,-108.5027778
1180031,535,2010,2455421.5,225,2033,9,Miscellaneous,2455422.5,226,10,0.1,A,44.3813889,-121.780278
140182,WYNTOON,2001,2452134.5,225,1922,7,Arson,2452134.5,225,2230,0.1,A,41.3,-122.05
891304,,2000,2451768.5,225,,9,Miscellaneous,,,,1,B,30.5408,-90.0036
221424,S DRY FORK,1992,2448846.5,225,1630,1,Lightning,2448846.5,225,2340,2,B,39.3833,-108.3673
499992,,1996,2450307.5,225,,5,Debris Burning,,,,0.1,A,45.463559,-93.621613
1538306,CR 4545,2009,2455056.5,225,,2,Equipment Use,,,,3,B,33.43956882,-96.32948198
772250,MP 139,2006,2453960.5,225,,9,Miscellaneous,2453960.5,225,,3,B,43.41967,-123.319
375884,,2006,2453960.5,225,,9,Miscellaneous,,,,0.1,A,41.95,-71.07
47227,,1992,2448846.5,225,1530,1,Lightning,2448846.5,225,1700,0.1,A,42.05833333,-122.7383333
25671,BAR Z,2007,2454325.5,225,1336,1,Lightning,2454325.5,225,2130,150,D,45.59027778,-111.6680556
457346,,2008,2454690.5,225,,1,Lightning,,,,0.1,A,31.39764492,-82.94458302
1261047,FY2003-CATOOSA-005,2002,2452499.5,225,1535,3,Smoking,2452499.5,225,1535,2.11,B,34.90758745,-85.12455817
926139,,2002,2452499.5,225,,9,Miscellaneous,,,,4.5,B,34.6167,-82.1167
661788,,2006,2453960.5,225,,9,Miscellaneous,,,,1,B,37.35166997,-79.15799997
1512232,BIRTHDAY FIRE,2011,2455786.5,225,1930,13,Missing/Undefined,2455787.5,226,1050,10,C,34.8881,-76.68256667
324509,NOSR 1,2000,2451768.5,225,1740,1,Lightning,2451768.5,225,,0.1,A,39.5,-107.984
244779,LISA,1998,2451038.5,225,1439,1,Lightning,2451040.5,227,1800,0.3,B,43.01611,-122.08416
1567129,NEW,2012,2456151.5,225,1632,1,Lightning,2456231.5,305,900,2,B,44.46111111,-115.1997222
80994,RV,1995,2449942.5,225,1815,2,Equipment Use,2449942.5,225,2030,0.1,A,35.915,-118.66
1581826,BUSTED RAKE,2012,2456151.5,225,1758,8,Children,2456157.5,231,1800,0.5,B,47.9289,-117.7928
1559746,HWY 34 S,2011,2455786.5,225,,5,Debris Burning,,,,5,B,32.891408,-96.130714
764370,,1993,2449212.5,225,,9,Miscellaneous,,,,0.1,A,48.31321,-122.66665
1084923,LIGHTNING #26            ,1992,2448846.5,225,,1,Lightning,,,,5,B,38.21388888,-120.2530556
612312,,1998,2451039.5,226,,1,Lightning,,,,1,B,33.81042,-95.01041
1860758,,2008,2454691.5,226,,13,Missing/Undefined,,,,0.1,A,19.7227974,-155.0733643
748449,ROCKS,1997,2450674.5,226,,4,Campfire,2450674.5,226,,0.01,A,42.13344,-122.04158
22571,RANDOLPH,2007,2454326.5,226,716,1,Lightning,2454328.5,228,1130,0.25,A,43.86444444,-110.3627778
1424878,,2010,2455422.5,226,1500,7,Arson,,,,12.2,C,30.69935,-92.6312
544998,,2002,2452500.5,226,,7,Arson,,,,0.75,B,39.78333,-74.87917
636111,,2007,2454326.5,226,,2,Equipment Use,,,,1,B,32.71550999,-98.12048001
23808,SILVER,2007,2454326.5,226,1100,9,Miscellaneous,2454326.5,226,1315,0.1,A,38.50083333,-120.1175
1303624,,2007,2454326.5,226,949,7,Arson,2454326.5,226,949,1.1,B,43.2988889,-73.59076332
229460,WILLARD,1994,2449578.5,226,1419,1,Lightning,2449578.5,226,1515,1,B,37.2,-114.1175
263646,STREAM,2003,2452865.5,226,158,5,Debris Burning,2452865.5,226,220,0.1,A,43.4,-102.0893
94087,BLOOMER,1996,2450308.5,226,1300,1,Lightning,2450308.5,226,1700,0.2,A,39.99666667,-120.1866667
